id_cliente,nome,email,uf,cidade,status_email,flag_recebe_email,tipo_problema,nivel_prioridade,pedidos_confirmados,pedidos_pendentes,pedidos_cancelados,pedidos_outros,total_pedidos,valor_pendente,valor_cancelado,valor_total_historico,percentual_pendentes,percentual_cancelados,primeira_compra,ultima_compra,meios_pagamento_usados,departamentos_comprados,acao_recomendada,segmento_campanha
196277.0,JULIANA,196277@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4208.0,0.0,4208.0,100.0,0.0,2021-05-25 00:00:00,2021-05-25 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
196388.0,EMILIANA,196388@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4208.0,0.0,4208.0,100.0,0.0,2021-05-26 00:00:00,2021-05-26 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
186816.0,MILTON,186816@testexp00.com.br,RS,PASSO FUNDO,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,6,0,0,6,4207.36,0.0,4207.36,100.0,0.0,2021-06-03 00:00:00,2021-06-03 00:00:00,DINHEIRO,"AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
196764.0,LEONARDO,196764@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4202.7,0.0,4202.7,100.0,0.0,2021-05-27 00:00:00,2021-05-27 00:00:00,DINHEIRO,BELEZA,enviar email de lembrete de pagamento,campanha_urgente_email
192606.0,MARCIA,192606@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,6,0,0,6,4202.6,0.0,4202.6,100.0,0.0,2021-05-17 00:00:00,2021-05-17 00:00:00,DINHEIRO,"ACESSORIOS,BELEZA,LIVROS,UTILIDADES",enviar email de lembrete de pagamento,campanha_urgente_email
185810.0,ROBERTO,185810@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4196.0,0.0,4196.0,100.0,0.0,2021-04-12 00:00:00,2021-04-12 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
193140.0,ALINE,193140@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,4181.6,0.0,4181.6,100.0,0.0,2021-05-14 00:00:00,2021-05-14 00:00:00,DINHEIRO,"ACESSORIOS,AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
186994.0,GABRIELA,186994@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,4178.9,0.0,4178.9,100.0,0.0,2021-05-16 00:00:00,2021-05-16 00:00:00,DINHEIRO,"INFORMATICA,MODA",enviar email de lembrete de pagamento,campanha_urgente_email
196755.0,JOYCE,196755@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4173.76,0.0,4173.76,100.0,0.0,2021-05-27 00:00:00,2021-05-27 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
191670.0,JUSSARA,191670@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,6,0,0,6,4170.43,0.0,4170.43,100.0,0.0,2021-05-20 00:00:00,2021-05-20 00:00:00,DINHEIRO,"ACESSORIOS,AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
190280.0,DANIELLA,190280@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4149.0,0.0,4149.0,100.0,0.0,2021-05-04 00:00:00,2021-05-04 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
86874.0,ALDAIR,86874@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,alta_prioridade,3,5,0,0,8,4140.0,0.0,12106.8,62.5,0.0,2020-05-08 00:00:00,2021-05-21 00:00:00,CC,"BRINQUEDOS,INFORMATICA,LIVROS,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
191668.0,ALEXANDRE,191668@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,6,0,0,6,4129.75,0.0,4129.75,100.0,0.0,2021-06-04 00:00:00,2021-06-04 00:00:00,DINHEIRO,"AUDIO,BELEZA,SOM,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
182372.0,ANGELICA,182372@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,4126.42,0.0,4126.42,100.0,0.0,2021-04-09 00:00:00,2021-04-09 00:00:00,BOLETO,"AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
189653.0,CLAUDIA,189653@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,7,0,0,7,4121.7,0.0,4121.7,100.0,0.0,2021-05-07 00:00:00,2021-05-07 00:00:00,DINHEIRO,"BELEZA,INFORMATICA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
186439.0,FELIPE,186439@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,4114.4,0.0,4114.4,100.0,0.0,2021-05-01 00:00:00,2021-05-01 00:00:00,DINHEIRO,"INFORMATICA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
193215.0,PASSION,193215@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4100.96,0.0,4100.96,100.0,0.0,2021-05-14 00:00:00,2021-05-14 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
193217.0,PASSION,193217@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4100.96,0.0,4100.96,100.0,0.0,2021-05-14 00:00:00,2021-05-14 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
184624.0,THAIS,184624@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,4100.7,0.0,4100.7,100.0,0.0,2021-04-02 00:00:00,2021-04-02 00:00:00,BOLETO,"INFORMATICA,PAPELARIA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
185679.0,CLAUDIA,185679@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,4100.05,0.0,4100.05,100.0,0.0,2021-06-02 00:00:00,2021-06-02 00:00:00,DINHEIRO,"AUDIO,INFORMATICA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
194735.0,MARINO,194735@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,2,0,0,2,4093.0,0.0,4093.0,100.0,0.0,2021-06-06 00:00:00,2021-06-06 00:00:00,DINHEIRO,"AUDIO,UTILIDADES",enviar email de lembrete de pagamento,campanha_urgente_email
192634.0,RAFAEL,192634@testexp00.com.br,MA,IMPERATRIZ,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,2,0,0,2,4089.0,0.0,4089.0,100.0,0.0,2021-06-30 00:00:00,2021-06-30 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
94475.0,REJANE,94475@testexp00.com.br,SP,SÃO PAULO,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,15,2,0,0,17,4087.6,0.0,19172.76,11.76,0.0,2019-05-17 00:00:00,2021-03-06 00:00:00,A VISTA,"ACESSORIOS,AUDIO,BELEZA,INFORMATICA",tentar contato telefônico ou sms,campanha_urgente_outros
186653.0,FELIPE,186653@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,4085.0,0.0,4085.0,100.0,0.0,2021-05-06 00:00:00,2021-05-06 00:00:00,DINHEIRO,"ACESSORIOS,INFORMATICA,BELEZA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
196148.0,CECILIA,196148@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,0,4,0,0,4,4082.04,0.0,4082.04,100.0,0.0,2021-06-03 00:00:00,2021-06-03 00:00:00,DINHEIRO,"AUDIO,INFORMATICA",tentar contato telefônico ou sms,campanha_urgente_outros
194911.0,RAFAEL,194911@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,4065.6,0.0,4065.6,100.0,0.0,2021-05-21 00:00:00,2021-05-21 00:00:00,DINHEIRO,"AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
192042.0,ANELISE,192042@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4064.0,0.0,4064.0,100.0,0.0,2021-05-11 00:00:00,2021-05-11 00:00:00,DINHEIRO,UTILIDADES,enviar email de lembrete de pagamento,campanha_urgente_email
192044.0,GISELA,192044@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4064.0,0.0,4064.0,100.0,0.0,2021-05-11 00:00:00,2021-05-11 00:00:00,DINHEIRO,TELEFONIA,enviar email de lembrete de pagamento,campanha_urgente_email
196581.0,MARIA,196581@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4059.2,0.0,4059.2,100.0,0.0,2021-05-27 00:00:00,2021-05-27 00:00:00,DINHEIRO,TELEFONIA,enviar email de lembrete de pagamento,campanha_urgente_email
191835.0,MARIA,191835@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,4057.15,0.0,4057.15,100.0,0.0,2021-06-10 00:00:00,2021-06-10 00:00:00,DINHEIRO,"INFORMATICA,MODA",enviar email de lembrete de pagamento,campanha_urgente_email
195283.0,SAULO,195283@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4047.24,0.0,4047.24,100.0,0.0,2021-05-21 00:00:00,2021-05-21 00:00:00,DINHEIRO,MODA,enviar email de lembrete de pagamento,campanha_urgente_email
195287.0,AVELINO,195287@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4047.24,0.0,4047.24,100.0,0.0,2021-05-21 00:00:00,2021-05-21 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
195289.0,TUNICO,195289@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4047.24,0.0,4047.24,100.0,0.0,2021-05-21 00:00:00,2021-05-21 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
195859.0,JENIFER,195859@testexp00.com.br,PR,CURITIBA,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4047.24,0.0,4047.24,100.0,0.0,2021-05-24 00:00:00,2021-05-24 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
186011.0,GUILHERME,186011@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,2,0,0,2,4046.0,0.0,4046.0,100.0,0.0,2021-04-19 00:00:00,2021-04-19 00:00:00,DINHEIRO,"BELEZA,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
190655.0,VINICIUS,190655@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,2,0,0,2,4043.0,0.0,4043.0,100.0,0.0,2021-06-24 00:00:00,2021-06-24 00:00:00,DINHEIRO,"AUDIO,BELEZA",enviar email de lembrete de pagamento,campanha_urgente_email
192967.0,ADRIANO,192967@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,4037.26,0.0,4037.26,100.0,0.0,2021-05-14 00:00:00,2021-05-14 00:00:00,DINHEIRO,"AUDIO,BELEZA,MODA",enviar email de lembrete de pagamento,campanha_urgente_email
190747.0,DANYELLA,190747@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4032.0,0.0,4032.0,100.0,0.0,2021-05-06 00:00:00,2021-05-06 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
194197.0,DANIEL,194197@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,0,1,0,0,1,4032.0,0.0,4032.0,100.0,0.0,2021-05-18 00:00:00,2021-05-18 00:00:00,DINHEIRO,INFORMATICA,tentar contato telefônico ou sms,campanha_urgente_outros
194247.0,MARINA,194247@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4032.0,0.0,4032.0,100.0,0.0,2021-05-18 00:00:00,2021-05-18 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
194693.0,CLARI,194693@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4032.0,0.0,4032.0,100.0,0.0,2021-05-19 00:00:00,2021-05-19 00:00:00,DINHEIRO,TELEFONIA,enviar email de lembrete de pagamento,campanha_urgente_email
196944.0,ITIARA,196944@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4032.0,0.0,4032.0,100.0,0.0,2021-05-28 00:00:00,2021-05-28 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
197027.0,TANIA,197027@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4032.0,0.0,4032.0,100.0,0.0,2021-05-28 00:00:00,2021-05-28 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
190795.0,ADONIS,190795@testexp00.com.br,TO,TAGUATINGA,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,4022.3,0.0,4022.3,100.0,0.0,2021-05-06 00:00:00,2021-05-06 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
189301.0,DORA,189301@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,4005.31,0.0,4005.31,100.0,0.0,2021-06-05 00:00:00,2021-06-05 00:00:00,DINHEIRO,"ACESSORIOS,AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
185132.0,ALINE,185132@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,6,0,0,6,4001.2,0.0,4001.2,100.0,0.0,2021-05-22 00:00:00,2021-05-22 00:00:00,BOLETO,"AUDIO,INFORMATICA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
191850.0,OLVACIR,191850@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,0,1,0,0,1,3964.0,0.0,3964.0,100.0,0.0,2021-05-10 00:00:00,2021-05-10 00:00:00,DINHEIRO,AUDIO,tentar contato telefônico ou sms,campanha_urgente_outros
186915.0,MARIO,186915@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,13,0,0,13,3958.4,0.0,3958.4,100.0,0.0,2021-05-14 00:00:00,2021-05-20 00:00:00,DINHEIRO,"AUDIO,INFORMATICA,MODA,UTILIDADES",enviar email de lembrete de pagamento,campanha_urgente_email
187981.0,JULIANA,187981@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,2,0,0,2,3956.0,0.0,3956.0,100.0,0.0,2021-05-03 00:00:00,2021-05-03 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
98158.0,BIANCA,98158@testexp00.com.br,DF,BRASÍLIA,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,9,5,0,0,14,3953.25,0.0,7698.95,35.71,0.0,2019-06-23 00:00:00,2021-05-27 00:00:00,"A VISTA,CC","INFORMATICA,AUDIO,BELEZA",tentar contato telefônico ou sms,campanha_urgente_outros
194007.0,JULIANE,194007@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3945.0,0.0,3945.0,100.0,0.0,2021-05-17 00:00:00,2021-05-17 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
192351.0,DIOGO,192351@testexp00.com.br,SC,FLORIANÓPOLIS,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3940.6,0.0,3940.6,100.0,0.0,2021-05-12 00:00:00,2021-05-12 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
188189.0,YANDRA,188189@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,3937.4,0.0,3937.4,100.0,0.0,2021-05-07 00:00:00,2021-05-07 00:00:00,DINHEIRO,"INFORMATICA,MODA",enviar email de lembrete de pagamento,campanha_urgente_email
191288.0,HILDO,191288@testexp00.com.br,SP,SÃO PAULO,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,3937.12,0.0,3937.12,100.0,0.0,2021-05-25 00:00:00,2021-05-25 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
189495.0,EUNICE,189495@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,3932.5,0.0,3932.5,100.0,0.0,2021-05-16 00:00:00,2021-05-16 00:00:00,DINHEIRO,"BELEZA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
191804.0,CHRISTIANE,191804@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,3931.4,0.0,3931.4,100.0,0.0,2021-06-01 00:00:00,2021-06-01 00:00:00,DINHEIRO,"AUDIO,DECORACAO",enviar email de lembrete de pagamento,campanha_urgente_email
192435.0,FELIPE,192435@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3927.26,0.0,3927.26,100.0,0.0,2021-05-12 00:00:00,2021-05-12 00:00:00,DINHEIRO,BELEZA,enviar email de lembrete de pagamento,campanha_urgente_email
188563.0,HELOISA,188563@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,3924.94,0.0,3924.94,100.0,0.0,2021-06-03 00:00:00,2021-06-03 00:00:00,DINHEIRO,"ACESSORIOS,AUDIO,MODA",enviar email de lembrete de pagamento,campanha_urgente_email
193539.0,MARIO,193539@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3920.0,0.0,3920.0,100.0,0.0,2021-05-15 00:00:00,2021-05-15 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
183669.0,JULIO,183669@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,3919.3,0.0,3919.3,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,"BELEZA,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
184195.0,JAIME,184195@testexp00.com.br,RS,PORTO ALEGRE,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,0,6,0,0,6,3917.68,0.0,3917.68,100.0,0.0,2021-05-17 00:00:00,2021-05-17 00:00:00,BOLETO,"ACESSORIOS,AUDIO,BELEZA,INFORMATICA",tentar contato telefônico ou sms,campanha_urgente_outros
183128.0,CRISTIANO,183128@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3916.36,0.0,3916.36,100.0,0.0,2021-03-12 00:00:00,2021-03-12 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
184544.0,DIEGO,184544@testexp00.com.br,RS,TAQUARA,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3916.36,0.0,3916.36,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,ELETRO,enviar email de lembrete de pagamento,campanha_urgente_email
196044.0,GRAZIELA,196044@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3916.36,0.0,3916.36,100.0,0.0,2021-05-25 00:00:00,2021-05-25 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
195697.0,ANDERSON,195697@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,0,2,0,0,2,3916.0,0.0,3916.0,100.0,0.0,2021-08-05 00:00:00,2021-08-05 00:00:00,DINHEIRO,AUDIO,tentar contato telefônico ou sms,campanha_urgente_outros
186577.0,MARCUS,186577@testexp00.com.br,PR,CURITIBA,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3915.5,0.0,3915.5,100.0,0.0,2021-04-17 00:00:00,2021-04-17 00:00:00,DINHEIRO,ACESSORIOS,enviar email de lembrete de pagamento,campanha_urgente_email
178621.0,VALDERISA,178621@testexp00.com.br,RIO,GRAMADO,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,0,9,0,0,9,3909.15,0.0,3909.15,100.0,0.0,2021-05-26 00:00:00,2021-05-26 00:00:00,BOLETO,"ACESSORIOS,AUDIO,INFORMATICA,TELEFONIA",tentar contato telefônico ou sms,campanha_urgente_outros
185527.0,CARLOS,185527@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,4,0,0,4,3908.1,0.0,3908.1,100.0,0.0,2021-04-14 00:00:00,2021-04-14 00:00:00,"BOLETO,DINHEIRO",INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
153231.0,ARICELIA,153231@testexp00.com.br,PR,CURITIBA,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,12,2,0,0,14,3901.2,0.0,21172.76,14.29,0.0,2020-07-30 00:00:00,2021-05-14 00:00:00,"BOLETO,CC","ACESSORIOS,AUDIO,INFORMATICA,BELEZA",tentar contato telefônico ou sms,campanha_urgente_outros
84924.0,ANALISE,84924@testexp00.com.br,RS,PASSO FUNDO,pode_receber_emails,1,tem_pendencias,alta_prioridade,7,7,11,0,25,3899.2,13486.0,21384.6,28.0,44.0,2019-03-08 00:00:00,2021-03-07 00:00:00,CC,"AUDIO,DECORACAO,INFORMATICA,UTILIDADES,BELEZA,MODA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
188081.0,AERCIO,188081@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,alta_prioridade,0,2,0,0,2,3871.0,0.0,3871.0,100.0,0.0,2021-06-03 00:00:00,2021-06-03 00:00:00,DINHEIRO,"ACESSORIOS,INFORMATICA",tentar contato telefônico ou sms,campanha_urgente_outros
192058.0,FLAVIO,192058@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3870.0,0.0,3870.0,100.0,0.0,2021-05-11 00:00:00,2021-05-11 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
193167.0,CARLOS,193167@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3870.0,0.0,3870.0,100.0,0.0,2021-05-14 00:00:00,2021-05-14 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
195844.0,RODRIGO,195844@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3870.0,0.0,3870.0,100.0,0.0,2021-05-24 00:00:00,2021-05-24 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
184859.0,MARINA,184859@testexp00.com.br,SC,BALNEÁRIO CAMBORIÚ,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,2,0,0,2,3865.0,0.0,3865.0,100.0,0.0,2021-04-11 00:00:00,2021-04-11 00:00:00,BOLETO,"AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
188064.0,PRISCILLA,188064@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,8,0,0,8,3859.66,0.0,3859.66,100.0,0.0,2021-05-04 00:00:00,2021-05-04 00:00:00,DINHEIRO,"ACESSORIOS,AUDIO,INFORMATICA,TELEFONIA",enviar email de lembrete de pagamento,campanha_urgente_email
195996.0,JAQUELINE,195996@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,2,0,0,2,3844.0,0.0,3844.0,100.0,0.0,2021-05-26 00:00:00,2021-05-26 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
193780.0,MARCOS,193780@testexp00.com.br,MG,UBERLÂNDIA,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,6,0,0,6,3838.25,0.0,3838.25,100.0,0.0,2021-05-19 00:00:00,2021-05-19 00:00:00,DINHEIRO,"AUDIO,INFORMATICA,MODA",enviar email de lembrete de pagamento,campanha_urgente_email
190489.0,SIMONE,190489@testexp00.com.br,SP,ITAPEVA,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,7,0,0,7,3833.9,0.0,3833.9,100.0,0.0,2021-05-14 00:00:00,2021-05-14 00:00:00,DINHEIRO,"AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
187556.0,JOACIR,187556@testexp00.com.br,RS,PRESIDENTE LUCENA,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3831.0,0.0,3831.0,100.0,0.0,2021-04-22 00:00:00,2021-04-22 00:00:00,DINHEIRO,BELEZA,enviar email de lembrete de pagamento,campanha_urgente_email
191434.0,FLAVIA,191434@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,5,0,0,5,3819.43,0.0,3819.43,100.0,0.0,2021-06-02 00:00:00,2021-06-02 00:00:00,DINHEIRO,"AUDIO,BELEZA,INFORMATICA,LIVROS",enviar email de lembrete de pagamento,campanha_urgente_email
195777.0,MARIA,195777@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3813.6,0.0,3813.6,100.0,0.0,2021-05-24 00:00:00,2021-05-24 00:00:00,DINHEIRO,UTILIDADES,enviar email de lembrete de pagamento,campanha_urgente_email
188779.0,MARCELA,188779@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,8,0,0,8,3811.55,0.0,3811.55,100.0,0.0,2021-05-26 00:00:00,2021-05-26 00:00:00,DINHEIRO,"ACESSORIOS,AUDIO,INFORMATICA,UTILIDADES",enviar email de lembrete de pagamento,campanha_urgente_email
192272.0,CARLOS,192272@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,7,0,0,7,3810.5,0.0,3810.5,100.0,0.0,2021-05-17 00:00:00,2021-05-17 00:00:00,DINHEIRO,"ACESSORIOS,AUDIO,INFORMATICA",enviar email de lembrete de pagamento,campanha_urgente_email
187375.0,DUNIA,187375@testexp00.com.br,RS,GRAMADO,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3807.95,0.0,3807.95,100.0,0.0,2021-04-21 00:00:00,2021-04-21 00:00:00,DINHEIRO,INFORMATICA,enviar email de lembrete de pagamento,campanha_urgente_email
188767.0,IGOR,188767@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,alta_prioridade,0,1,0,0,1,3807.95,0.0,3807.95,100.0,0.0,2021-04-28 00:00:00,2021-04-28 00:00:00,DINHEIRO,AUDIO,enviar email de lembrete de pagamento,campanha_urgente_email
